,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,2016-01-11,0.0,0.34863264220000006,0.0406018581,0.555574653,0.1122258673,-0.12393988039999997,0.0,0.0,0.0,1.0266577860000001,0.1428217147,0.49874078099999997,0.8555298282999999,0.045003441699999994,0.0,-0.2875118322,0.013653832599999971,0.0,0.07858453800000001,0.1713153748,0.1346351496,-0.13207688889999997,0.2162879683,0.0,-0.07349876300000002,0.0,-0.11242008199999999,0.1903653125,0.0,0.0,0.0,0.0,0.0,-0.0104726094,-0.1485901692,0.0704033868,0.8813413639,0.0,-0.0313991964,0.0,0.0,0.1507207764,-0.0642165767,0.0,0.0609740064,-0.3350737464,0.099118698,0.0,0.0,0.0,0.9492044027000001,-0.33918272819999995,0.1569233598,0.0,0.0682625703,-0.0170488296,-0.0666479759,-0.598489702,0.0,0.0,0.0,-0.048210228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2016-01-12,0.015726864400000002,-0.21792420180000002,0.0,0.31400296139999995,0.15213126500000002,0.04551985809999999,0.0,0.0,0.0,0.6009972109999999,-0.45130175999999994,0.1471089438,0.34400885549999993,0.0,0.0,-0.6879992480999999,-0.017079412200000005,0.0,-0.23589416290000004,0.4487225389,0.0386976843,-0.087892207,0.0,0.0,0.0,0.0,0.0,-0.9859406528,0.053455758299999996,0.0,-0.5860249829999999,0.210076025,0.0,0.0,0.0,0.01667583879999998,0.7074794748,0.0,0.2849218484,0.0,0.0,0.0,-0.5913823767000002,0.0,0.18621966599999998,0.055505431800000005,0.0,0.0,0.4680936727,0.617031422,0.26619840910000003,0.0,0.1717604713,0.37819713180000003,0.4918439063000001,0.1624438356,-0.012711650899999982,0.0,0.033835194,0.0,-0.04345391880000001,0.9933,0.0,0.016352469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2016-01-13,0.008703312,-0.16939038660000005,0.11665302640000001,0.10255266039999997,0.808459015,0.22199630789999997,0.028876726200000008,0.0443953334,0.0,0.0,0.7161039411,1.2258878446,0.2861574912,1.0022473618999999,0.0,-0.030058564099999963,0.7256890012,0.5901262380000001,0.27494811290000004,1.0578035018999998,0.0,0.024300769,0.2294855732,0.0,0.1322540087,-0.0647526917,0.3125139511999999,0.2867676176,-0.35433456460000007,0.3808306014,0.2516511312,0.21055648459999998,0.0,0.45561898880000007,0.031399761,0.671582892,-0.08374596990000009,0.0,0.11057502400000001,0.0,-0.1583073859,0.5815712314000001,0.03719431199999999,-0.08534099010000001,0.0,0.110995916,0.0,0.3214238174,0.6366120495,0.1236060774,-0.24186215260000005,0.0415476656,0.029433483400000016,0.2527043417,-0.25957329760000003,0.025145467999999997,0.6880243626,-0.17962541620000005,0.4068575596999999,0.0,0.07935652800000001,-0.3343174559,0.1674532704,0.0,0.0,0.0,0.06855420820000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2016-01-14,0.0405493425,0.08632234789999998,0.30304999339999994,0.7391306857,0.0662093939,-0.357298737,0.3868041095,0.6103748326,0.0,0.06414480149999999,-0.47977886999999997,1.0313467265,0.130552838,-0.0468809586,0.0,0.0,-0.6775601633999999,0.12058984349999999,0.9164066023999999,0.0877746375,-0.5745116836999999,0.3919902419,0.2940639208,-0.18178913580000022,0.20824004810000002,0.0,0.14002179309999996,0.6725148864000001,-0.4213267786,-0.3739610411,0.5210338392,-0.25467142859999997,0.0,0.7842834584,0.0,0.2061747324,-0.3562047679,-0.5682564874,0.44790902690000006,0.0,0.0,0.1663880776,0.0609884616,0.0,0.09640837140000001,0.0367003812,0.0,0.12343179600000001,-0.28341125080000007,-0.1019443971,-0.001373930900000004,0.18243599640000002,0.32275710319999995,0.0,0.0,0.0,0.8338490902,0.056284567099999995,0.0,-0.0800660304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2016-01-15,0.5348461639000001,0.7468758396999999,0.2800908482,0.21919928860000004,-0.1614337314,0.10471170160000001,0.0,-0.038343932000000004,0.0,-0.448619031,-0.4493555554,-0.43838045360000016,0.27016259910000007,0.16434933749999997,0.0,-0.35054477359999997,-0.15904195589999998,0.0,-0.022009004200000015,-0.4381694276,0.0,0.7693319211,0.10605459810000001,0.30080168420000003,-0.28282860100000007,-0.4083375956,-0.16645535600000003,-0.8792220332999999,-0.0468188146,0.0,-0.04147227510000004,0.07381189349999999,0.0,0.340093804,0.1794745451,-0.4917548826,-0.06092315290000003,0.0,-0.10808966719999999,0.0,-0.028080836100000034,0.014982946800000008,0.104079872,0.0,0.002546770900000009,-0.11007996610000002,-0.108270348,0.0318517722,0.0,-0.5962648331000001,-0.016643710499999964,-0.3821953772000001,-0.5371438832000001,-0.12469577839999998,0.0488099892,0.0,-0.3516905564,-0.21740878489999999,0.06830139600000001,0.0,-0.08854244430000002,0.0,0.1367192921,0.0,-0.0361808874,0.0,0.0,0.0,0.0,0.0,0.0504973854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2016-01-16,0.0,0.0,0.0,0.36673770320000004,0.0,-0.09762107299999997,0.0,0.0,-0.34643034479999996,0.0,0.0,0.078105476,-0.31782156,-0.1689505804,0.0,0.0,0.11396661000000001,0.2670282208,0.23486236399999996,0.1762468,0.0,0.0,-0.609983406,0.0,0.0,0.0,0.0829969414,0.0,0.0,0.0,0.0,0.235949156,0.0,0.0195658144,0.0,0.198883436,0.07023846880000001,0.0,-0.39423527359999994,0.0,0.0467506808,0.6696040148,0.0,0.0,0.0,0.0,0.0,0.047113584,-0.23051713999999998,0.0,0.0317700856,0.0,0.0,0.101713166,0.0,0.0,0.0,-0.2044801628,-0.2545540064,0.0,0.009059978399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2016-01-17,0.0,-0.0501713399,0.0,0.0,-0.1657384972,-0.30528272039999993,-0.2671022486,0.0,0.0,-0.31475603299999994,0.0,0.0,0.0,0.398839761,0.0,0.502907856,0.780081214,0.10853970300000002,0.18202491999999998,0.0,-0.3232325646,0.0,0.8336974006000001,0.0,0.3255401485,0.0,0.9785638844000001,0.0,0.14537827450000002,0.0,0.0,0.0,0.0,0.0,0.26531124400000006,0.0,0.3159116013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239388246,0.0,0.0,0.0,0.020800179,0.59009624,0.0,0.0,0.0,0.0,0.0,0.0,-0.27099726939999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-01-18,0.0,0.320021702,0.0,0.27820582,0.0,-0.02701504509999999,0.0,0.0,0.0,-0.07334710180000001,0.0,0.0,0.0,0.0,0.0,0.0,0.22816378,-0.063872202,0.0,0.0,0.0,0.0,0.06378273720000001,-0.07214341479999997,0.3443713518,0.0,0.7129178428999999,0.0,-0.1539905028,-0.12365049599999998,0.0,0.0,0.0,-0.03311508,0.0,0.0,0.6007560352999999,0.04339373499999993,-0.0492848379,0.0,-0.070265012,0.0,0.0,0.0,0.012519117,-0.10877218200000001,-0.0014605896000000063,0.0112065525,0.22690200100000002,0.0493201236,0.022546098900000002,0.0,-0.124662726,0.0,0.0,0.003626532,0.0509626819,-0.865259136,-0.0227832283,0.0,-0.070940208,0.0,-1.050533388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-01-19,0.0,0.0,0.042535257699999995,0.4371531924,-0.5141721498,0.20190899659999997,0.0,0.0,0.0,0.0,-0.0172116566,0.0,0.6621200313000001,0.0,0.0,-0.6808101818,0.6057822546999999,0.08656688129999998,-0.07022086890000002,-0.1270717115,0.0,-0.053276267999999974,0.0,0.0,-0.0846038655,0.0,0.2191852199,0.0,0.17697652390000002,0.0,0.0869549135,0.18528275039999997,0.0,-0.48442785019999995,0.03294870990000004,0.0,0.31144718880000005,0.0,0.0,0.0,-0.0736034145,0.21733421710000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.576221358,-0.018132041199999997,0.1094679982,-0.06748230979999999,0.0,-0.0706362918,-0.0996110018,1.2919902648,0.0,0.0,0.010234434599999998,0.0,-0.45973199019999994,0.0,0.0,0.0386238402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2016-01-20,0.0319799576,-0.13686899269999997,0.0,0.7890438503999999,0.0,-1.0769374294,0.9945773849999999,0.2007714664,0.0,-0.16860847140000002,0.0,0.06576179850000001,0.4147071726999999,0.3015620535,0.0,0.0,0.47059569970000004,0.22364042960000005,0.011834396900000044,-0.23148584509999998,0.697476,0.0,0.8519427058000001,0.0,0.1228575506,0.040823616,-0.5020688676,0.37799236439999995,-0.0017635947000000027,0.25650348659999994,0.38489488860000004,0.08890656810000001,0.0,-0.0184585698,0.0,0.0,-0.0506836257,0.0,0.0972855704,0.0,-0.0501325649,0.0,-0.30510715620000006,0.0,0.0,0.0,0.0169951992,0.0,0.27770108499999996,0.0,0.12266911630000002,-0.12631129489999998,-0.27115240110000005,-0.4058686644,0.0,0.0,0.8432590231999999,0.07911202379999999,0.0,0.0,0.0597930732,-0.05473557650000001,-0.03744926529999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09605614370000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2016-01-21,0.0,0.0,0.0,-0.5881722079999999,0.33887285260000005,1.2053084849,-0.3489360609,0.0,0.14027359450000002,0.0,0.0,0.0,0.298595181,0.433394511,0.0,0.7854478799999999,-0.6691390005000001,0.0,0.2472881376,0.3317400544,-0.010742450099999988,0.3574627064,0.7040314083,0.32854401359999996,0.0,0.0,0.9677757615,0.25424651000000004,-0.19474566799999998,0.0,1.1442007552,0.26626847000000003,0.0,0.0,0.0,-0.05623256160000001,0.38148671759999997,0.0,1.5813236160000002,0.0,0.05658262719999999,-0.205082124,0.0,0.0,0.0,0.10423599119999999,0.0,-0.24557398109999998,0.08453972,0.02294916,0.047923550399999904,0.0,0.0,0.36048496879999997,0.0,0.0,0.0,0.0393692904,0.0,-0.027670130400000003,0.0,0.0,0.0,0.0,0.0,0.040548999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2016-01-22,0.0,0.7094695657,0.09865474500000002,0.6124159569000001,0.0,1.0152912525,-0.05781564690000002,0.0,-0.0762401241,0.08853326280000004,0.24223223100000002,0.3735741318,0.06639780899999997,0.826765758,0.0,0.0,1.5372759253,0.20970441360000003,0.08207015320000001,0.9971,0.36712998420000004,-0.43822858449999996,-0.35855715210000005,0.0554740313,0.0272115137,0.2700179706,0.4458639858,1.0109416509,0.3224851968,0.08781751439999999,-0.09458669880000004,0.15411674250000001,0.0,0.9849140721,0.0,0.09014776199999999,1.2064889489000001,-0.43307794479999995,-0.6059724492,0.0,0.0560684994,0.8608745486,0.0,0.0570443024,0.24798177000000002,0.1074410304,0.1744542886,0.3046498488,0.042398737500000006,0.0,0.3456166961,0.0603142354,0.11380306009999999,-0.26851349849999995,0.5608771761,0.0,-0.023755847799999993,0.090563025,-0.016871561599999998,0.0,0.05130081,1.0849561366,0.29438682180000003,0.0,0.0,0.039592770000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2016-01-23,0.0,0.0,0.0,0.0,0.018309174600000002,0.14693107619999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071564754,0.03195859079999999,0.0,0.1938221142,0.31837788580000004,0.0,-0.2982554906,0.5324166640000001,0.9996,0.0,0.0,0.018740239,0.0,0.0,0.0,0.0,0.0,0.0,0.6845294936999999,0.0,0.0,0.3592515037999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070169778,0.281683644,0.0,-0.1792193396,0.0,0.0,0.0,0.062450254200000006,0.1103151658,0.0,0.0480757144,0.056551746,-0.015690469400000004,0.0,0.0,0.0,0.024399879,0.0,0.0,0.0,0.031445154999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2016-01-24,0.0,0.505255296,0.0,0.467812023,0.9020875175999999,0.34843491900000007,-0.10443725559999999,0.0,0.0,0.0,0.1476699034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755605799000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936846051,0.0,0.20832414719999998,0.0,0.0,0.0,0.15774794639999998,0.026237266199999998,0.1102346178,0.1475475456,0.0,0.0,0.0644936448,0.39215871269999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1487969442,0.0184418487,0.0,0.0,0.0,0.0,0.0,-0.7931502619999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
